word	root	source
وجعلناهم	جعل	quranic-corpus-new
وجعلها	جعل	quranic-corpus-new
وجعلوا	جعل	quranic-corpus-new
وجفان	جفن	quranic-corpus-new
وجلة	وجل	quranic-corpus-new
وجلت	وجل	quranic-corpus-new
وجلودهم	جلد	quranic-corpus-new
وجلون	وجل	quranic-corpus-new
وجمع	جمع	quranic-corpus-new
وجنا	جني	quranic-corpus-new
وجنات	جنن	quranic-corpus-new
وجنة	جنن	quranic-corpus-new
وجنت	جنن	quranic-corpus-new
وجنوبهم	جنب	quranic-corpus-new
وجنود	جند	quranic-corpus-new
وجنودا	جند	quranic-corpus-new
وجنوده	جند	quranic-corpus-new
وجنودهما	جند	quranic-corpus-new
وجه	وجه	quranic-corpus-new
وجها	وجه	quranic-corpus-new
وجهاد	جهد	quranic-corpus-new
وجهة	وجه	quranic-corpus-new
وجهت	وجه	quranic-corpus-new
وجهرا	جهر	quranic-corpus-new
وجهركم	جهر	quranic-corpus-new
وجهك	وجه	quranic-corpus-new
وجهه	وجه	quranic-corpus-new
وجهها	وجه	quranic-corpus-new
وجوه	وجه	quranic-corpus-new
وجوها	وجه	quranic-corpus-new
وجوهكم	وجه	quranic-corpus-new
وجوههم	وجه	quranic-corpus-new
وجيها	وجه	quranic-corpus-new
وحا	وحي	quranic-corpus-new
وحاجه	حجج	quranic-corpus-new
وحاق	حيق	quranic-corpus-new
وحال	حول	quranic-corpus-new
وحب	حبب	quranic-corpus-new
وحبط	حبط	quranic-corpus-new
وحبل	حبل	quranic-corpus-new
وحجرا	حجر	quranic-corpus-new
وحداءق	حدق	quranic-corpus-new
وحده	وحد	quranic-corpus-new
وحرام	حرم	quranic-corpus-new
وحرث	حرث	quranic-corpus-new
وحرض	حرض	quranic-corpus-new
وحرم	حرم	quranic-corpus-new
وحرمنا	حرم	quranic-corpus-new
وحرموا	حرم	quranic-corpus-new
وحريرا	حرر	quranic-corpus-new
وحزنا	حزن	quranic-corpus-new
وحسبوا	حسب	quranic-corpus-new
وحسن	حسن	quranic-corpus-new
وحسنت	حسن	quranic-corpus-new
وحشر	حشر	quranic-corpus-new
وحشرنا	حشر	quranic-corpus-new
وحشرناهم	حشر	quranic-corpus-new
وحصل	حصل	quranic-corpus-new
وحصورا	حصر	quranic-corpus-new
وحصيد	حصد	quranic-corpus-new
وحفدة	حفد	quranic-corpus-new
وحفظا	حفظ	quranic-corpus-new
وحفظناها	حفظ	quranic-corpus-new
وحففناهما	حفف	quranic-corpus-new
وحق	حقق	quranic-corpus-new
وحقت	حقق	quranic-corpus-new
وحكما	حكم	quranic-corpus-new
وحكمة	حكم	quranic-corpus-new
وحلاءل	حلل	quranic-corpus-new
وحلالا	حلل	quranic-corpus-new
وحلوا	حلي	quranic-corpus-new
وحمر	حمر	quranic-corpus-new
وحملت	حمل	quranic-corpus-new
وحملناه	حمل	quranic-corpus-new
وحملناهم	حمل	quranic-corpus-new
وحمله	حمل	quranic-corpus-new
وحملها	حمل	quranic-corpus-new
وحميم	حمم	quranic-corpus-new
وحنانا	حنن	quranic-corpus-new
وحور	حور	quranic-corpus-new
وحيا	وحي	quranic-corpus-new
وحيث	حيث	quranic-corpus-new
وحيدا	وحد	quranic-corpus-new
وحيل	حول	quranic-corpus-new
وحين	حين	quranic-corpus-new
وحيه	وحي	quranic-corpus-new
وخاب	خيب	quranic-corpus-new
وخاتم	ختم	quranic-corpus-new
وخاف	خوف	quranic-corpus-new
وخافون	خوف	quranic-corpus-new
وخالاتكم	خول	quranic-corpus-new
وختم	ختم	quranic-corpus-new
وخذ	ءخذ	quranic-corpus-new
وخذوا	ءخذ	quranic-corpus-new
وخذوهم	ءخذ	quranic-corpus-new
وخر	خرر	quranic-corpus-new
وخرقوا	خرق	quranic-corpus-new
وخروا	خرر	quranic-corpus-new
وخسر	خسر	quranic-corpus-new
وخسف	خسف	quranic-corpus-new
وخشا	خشي	quranic-corpus-new
وخشعت	خشع	quranic-corpus-new
وخضتم	خوض	quranic-corpus-new
وخفية	خفي	quranic-corpus-new
وخلق	خلق	quranic-corpus-new
وخلقته	خلق	quranic-corpus-new
وخلقنا	خلق	quranic-corpus-new
وخلقناكم	خلق	quranic-corpus-new
وخلقهم	خلق	quranic-corpus-new
وخير	خير	quranic-corpus-new
وخيفة	خوف	quranic-corpus-new
ود	ودد	quranic-corpus-new
ودا	ودد	quranic-corpus-new
وداعيا	دعو	quranic-corpus-new
ودانية	دنو	quranic-corpus-new
ودت	ودد	quranic-corpus-new
ودخل	دخل	quranic-corpus-new
ودرسوا	درس	quranic-corpus-new
ودسر	دسر	quranic-corpus-new
ودع	ودع	quranic-corpus-new
ودعك	ودع	quranic-corpus-new
ودم	دمو	quranic-corpus-new
ودمرنا	دمر	quranic-corpus-new
ودوا	ودد	quranic-corpus-new
ودود	ودد	quranic-corpus-new
ودون	دون	quranic-corpus-new
وديارهم	دور	quranic-corpus-new
ودية	ودي	quranic-corpus-new
ودين	دين	quranic-corpus-new
وذر	وذر	quranic-corpus-new
وذرنا	وذر	quranic-corpus-new
وذروا	وذر	quranic-corpus-new
وذرياتنا	ذرر	quranic-corpus-new
وذرياتهم	ذرر	quranic-corpus-new
وذرية	ذرر	quranic-corpus-new
وذريته	ذرر	quranic-corpus-new
وذريتها	ذرر	quranic-corpus-new
وذكر	ذكر	quranic-corpus-new
وذكرا	ذكر	quranic-corpus-new
وذكرهم	ذكر	quranic-corpus-new
وذكروا	ذكر	quranic-corpus-new
وذلة	ذلل	quranic-corpus-new
وذللت	ذلل	quranic-corpus-new
وذللناها	ذلل	quranic-corpus-new
وذوقوا	ذوق	quranic-corpus-new
ورءا	رءي	quranic-corpus-new
ورءاء	رءي	quranic-corpus-new
ورءيا	رءي	quranic-corpus-new
ورا	وري	quranic-corpus-new
وراء	وري	quranic-corpus-new
وراءا	وري	quranic-corpus-new
وراءكم	وري	quranic-corpus-new
وراءه	وري	quranic-corpus-new
وراءهم	وري	quranic-corpus-new
ورابطوا	ربط	quranic-corpus-new
وراعنا	رعي	quranic-corpus-new
ورافعك	رفع	quranic-corpus-new
وراوا	رءي	quranic-corpus-new
وراودته	رود	quranic-corpus-new
ورايت	رءي	quranic-corpus-new
ورايتهم	رءي	quranic-corpus-new
ورب	ربب	quranic-corpus-new
وربا	ربب	quranic-corpus-new
ورباءبكم	ربب	quranic-corpus-new
ورباع	ربع	quranic-corpus-new
وربت	ربو	quranic-corpus-new
وربطنا	ربط	quranic-corpus-new
وربك	ربب	quranic-corpus-new
وربكم	ربب	quranic-corpus-new
وربنا	ربب	quranic-corpus-new
ورتل	رتل	quranic-corpus-new
ورتلناه	رتل	quranic-corpus-new
ورثة	ورث	quranic-corpus-new
ورثوا	ورث	quranic-corpus-new
ورجلا	رجل	quranic-corpus-new
ورجلك	رجل	quranic-corpus-new
ورحمة	رحم	quranic-corpus-new
ورحمت	رحم	quranic-corpus-new
ورحمتا	رحم	quranic-corpus-new
ورحمته	رحم	quranic-corpus-new
ورد	ورد	quranic-corpus-new
ورد	ردد	quranic-corpus-new
وردا	ورد	quranic-corpus-new
وردة	ورد	quranic-corpus-new
وردوا	ردد	quranic-corpus-new
وردوها	ورد	quranic-corpus-new
ورزق	رزق	quranic-corpus-new
ورزقا	رزق	quranic-corpus-new
ورزقكم	رزق	quranic-corpus-new
ورزقنا	رزق	quranic-corpus-new
ورزقناهم	رزق	quranic-corpus-new
ورسالاته	رسل	quranic-corpus-new
ورسلا	رسل	quranic-corpus-new
ورسلنا	رسل	quranic-corpus-new
ورسله	رسل	quranic-corpus-new
ورسول	رسل	quranic-corpus-new
ورسولا	رسل	quranic-corpus-new
ورسوله	رسل	quranic-corpus-new
ورضا	رضو	quranic-corpus-new
ورضوا	رضو	quranic-corpus-new
ورضوان	رضو	quranic-corpus-new
ورضوانا	رضو	quranic-corpus-new
ورضيت	رضو	quranic-corpus-new
ورعد	رعد	quranic-corpus-new
ورفاتا	رفت	quranic-corpus-new
ورفع	رفع	quranic-corpus-new
ورفعنا	رفع	quranic-corpus-new
ورفعناه	رفع	quranic-corpus-new
ورق	ورق	quranic-corpus-new
ورقة	ورق	quranic-corpus-new
ورماحكم	رمح	quranic-corpus-new
ورمان	رمن	quranic-corpus-new
ورهبا	رهب	quranic-corpus-new
ورهبانا	رهب	quranic-corpus-new
ورهبانهم	رهب	quranic-corpus-new
ورهبانية	رهب	quranic-corpus-new
ورواحها	روح	quranic-corpus-new
وروح	روح	quranic-corpus-new
وريحان	روح	quranic-corpus-new
وريشا	ريش	quranic-corpus-new
وزادكم	زيد	quranic-corpus-new
وزاده	زيد	quranic-corpus-new
وزادهم	زيد	quranic-corpus-new
وزخرفا	زخرف	quranic-corpus-new
وزدناهم	زيد	quranic-corpus-new
وزر	وزر	quranic-corpus-new
وزرا	وزر	quranic-corpus-new
وزرع	زرع	quranic-corpus-new
وزرك	وزر	quranic-corpus-new
وزروع	زرع	quranic-corpus-new
وزفيرا	زفر	quranic-corpus-new
وزكواة	زكو	quranic-corpus-new
وزلزلوا	زلزل	quranic-corpus-new
وزلفا	زلف	quranic-corpus-new
وزنا	وزن	quranic-corpus-new
وزنوا	وزن	quranic-corpus-new
وزنوهم	وزن	quranic-corpus-new
وزهق	زهق	quranic-corpus-new
وزوجك	زوج	quranic-corpus-new
وزوجناهم	زوج	quranic-corpus-new
وزوجه	زوج	quranic-corpus-new
وزورا	زور	quranic-corpus-new
وزيادة	زيد	quranic-corpus-new
وزيتونا	زيت	quranic-corpus-new
وزيرا	وزر	quranic-corpus-new
وزين	زين	quranic-corpus-new
وزينا	زين	quranic-corpus-new
وزيناها	زين	quranic-corpus-new
وزينة	زين	quranic-corpus-new
وزينتها	زين	quranic-corpus-new
وزينه	زين	quranic-corpus-new
وساء	سوء	quranic-corpus-new
وساءت	سوء	quranic-corpus-new
وسار	سير	quranic-corpus-new
وسارب	سرب	quranic-corpus-new
وسارعوا	سرع	quranic-corpus-new
وسبح	سبح	quranic-corpus-new
وسبحان	سبح	quranic-corpus-new
وسبحه	سبح	quranic-corpus-new
وسبحوا	سبح	quranic-corpus-new
وسبحوه	سبح	quranic-corpus-new
وسبع	سبع	quranic-corpus-new
وسبعة	سبع	quranic-corpus-new
وسبلا	سبل	quranic-corpus-new
وستردون	ردد	quranic-corpus-new
وسخر	سخر	quranic-corpus-new
وسخرنا	سخر	quranic-corpus-new
وسرابيل	سربل	quranic-corpus-new
وسراجا	سرج	quranic-corpus-new
وسرحوهن	سرح	quranic-corpus-new
وسررا	سرر	quranic-corpus-new
وسرورا	سرر	quranic-corpus-new
وسطا	وسط	quranic-corpus-new
وسع	وسع	quranic-corpus-new
وسعا	سعي	quranic-corpus-new
وسعة	وسع	quranic-corpus-new
وسعت	وسع	quranic-corpus-new
وسعر	سعر	quranic-corpus-new
وسعها	وسع	quranic-corpus-new
وسعيد	سعد	quranic-corpus-new
وسعيرا	سعر	quranic-corpus-new
وسفرا	سفر	quranic-corpus-new
وسق	وسق	quranic-corpus-new
وسقاهم	سقي	quranic-corpus-new
وسقوا	سقي	quranic-corpus-new
وسقياها	سقي	quranic-corpus-new
وسكنتم	سكن	quranic-corpus-new
وسل	سءل	quranic-corpus-new
وسلام	سلم	quranic-corpus-new
وسلاما	سلم	quranic-corpus-new
وسلطان	سلط	quranic-corpus-new
وسلك	سلك	quranic-corpus-new
وسلموا	سلم	quranic-corpus-new
وسلهم	سءل	quranic-corpus-new
وسلوا	سءل	quranic-corpus-new
وسمعنا	سمع	quranic-corpus-new
وسمعهم	سمع	quranic-corpus-new
وسنجزا	جزي	quranic-corpus-new
وسنزيد	زيد	quranic-corpus-new
وسنقول	قول	quranic-corpus-new
وسواء	سوي	quranic-corpus-new
وسيجزا	جزي	quranic-corpus-new
وسيجنبها	جنب	quranic-corpus-new
وسيحبط	حبط	quranic-corpus-new
وسيحلفون	حلف	quranic-corpus-new
وسيدا	سود	quranic-corpus-new
وسيرا	رءي	quranic-corpus-new
وسيرت	سير	quranic-corpus-new
وسيصلون	صلي	quranic-corpus-new
وسيعلم	علم	quranic-corpus-new
وسيق	سوق	quranic-corpus-new
وشاء	شيء	quranic-corpus-new
وشاركهم	شرك	quranic-corpus-new
وشاقوا	شقق	quranic-corpus-new
وشاهد	شهد	quranic-corpus-new
وشاورهم	شور	quranic-corpus-new
وشجرة	شجر	quranic-corpus-new
وشددنا	شدد	quranic-corpus-new
وشراب	شرب	quranic-corpus-new
وشرابك	شرب	quranic-corpus-new
وشركاءكم	شرك	quranic-corpus-new
وشروه	شري	quranic-corpus-new
وشفاء	شفي	quranic-corpus-new
وشفتين	شفه	quranic-corpus-new
وشقاق	شقق	quranic-corpus-new
وشمال	شمل	quranic-corpus-new
وشهبا	شهب	quranic-corpus-new
وشهد	شهد	quranic-corpus-new
وشهدوا	شهد	quranic-corpus-new
وشهيد	شهد	quranic-corpus-new
وشهيق	شهق	quranic-corpus-new
وشيبة	شيب	quranic-corpus-new
وصا	وصي	quranic-corpus-new
وصابروا	صبر	quranic-corpus-new
وصاحبته	صحب	quranic-corpus-new
وصاحبهما	صحب	quranic-corpus-new
وصاكم	وصي	quranic-corpus-new
وصالح	صلح	quranic-corpus-new
وصبروا	صبر	quranic-corpus-new
وصبغ	صبغ	quranic-corpus-new
وصد	صدد	quranic-corpus-new
وصدف	صدف	quranic-corpus-new
وصدق	صدق	quranic-corpus-new
وصدقت	صدق	quranic-corpus-new
وصدها	صدد	quranic-corpus-new
وصدوا	صدد	quranic-corpus-new
وصدوكم	صدد	quranic-corpus-new
وصرفنا	صرف	quranic-corpus-new
وصفهم	وصف	quranic-corpus-new
وصل	صلو	quranic-corpus-new
وصلنا	وصل	quranic-corpus-new
وصلوات	صلو	quranic-corpus-new
وصما	صمم	quranic-corpus-new
وصموا	صمم	quranic-corpus-new
وصهرا	صهر	quranic-corpus-new
وصوركم	صور	quranic-corpus-new
وصية	وصي	quranic-corpus-new
وصيلة	وصل	quranic-corpus-new
وصينا	وصي	quranic-corpus-new
وضاءق	ضيق	quranic-corpus-new
وضاق	ضيق	quranic-corpus-new
وضاقت	ضيق	quranic-corpus-new
وضحاها	ضحو	quranic-corpus-new
وضرب	ضرب	quranic-corpus-new
وضربت	ضرب	quranic-corpus-new
وضربنا	ضرب	quranic-corpus-new
وضع	وضع	quranic-corpus-new
وضعت	وضع	quranic-corpus-new
وضعتها	وضع	quranic-corpus-new
وضعف	ضعف	quranic-corpus-new
وضعها	وضع	quranic-corpus-new
وضل	ضلل	quranic-corpus-new
وضلوا	ضلل	quranic-corpus-new
وضياء	ضوء	quranic-corpus-new
وطا	وطء	quranic-corpus-new
وطاءفة	طوف	quranic-corpus-new
وطبع	طبع	quranic-corpus-new
وطرا	وطر	quranic-corpus-new
وطعام	طعم	quranic-corpus-new
وطعاما	طعم	quranic-corpus-new
وطعامكم	طعم	quranic-corpus-new
وطعامه	طعم	quranic-corpus-new
وطعنا	طعن	quranic-corpus-new
وطعنوا	طعن	quranic-corpus-new
وطفقا	طفق	quranic-corpus-new
وطلح	طلح	quranic-corpus-new
وطمعا	طمع	quranic-corpus-new
وطهر	طهر	quranic-corpus-new
وطهرك	طهر	quranic-corpus-new
وطور	طور	quranic-corpus-new
وظالم	ظلم	quranic-corpus-new
وظاهره	ظهر	quranic-corpus-new
وظاهروا	ظهر	quranic-corpus-new
وظل	ظلل	quranic-corpus-new
وظلالهم	ظلل	quranic-corpus-new
وظللنا	ظلل	quranic-corpus-new
وظلما	ظلم	quranic-corpus-new
وظلموا	ظلم	quranic-corpus-new
وظلها	ظلل	quranic-corpus-new
وظن	ظنن	quranic-corpus-new
وظننتم	ظنن	quranic-corpus-new
وظنوا	ظنن	quranic-corpus-new
وظهر	ظهر	quranic-corpus-new
وظهورهم	ظهر	quranic-corpus-new
وعاء	وعي	quranic-corpus-new
وعاد	عود	quranic-corpus-new
وعادا	عود	quranic-corpus-new
وعاشروهن	عشر	quranic-corpus-new
وعباد	عبد	quranic-corpus-new
وعبد	عبد	quranic-corpus-new
وعبقرا	عبقر	quranic-corpus-new
وعتو	عتو	quranic-corpus-new
وعتوا	عتو	quranic-corpus-new
وعجبوا	عجب	quranic-corpus-new
وعجلت	عجل	quranic-corpus-new
وعد	وعد	quranic-corpus-new
وعدا	وعد	quranic-corpus-new
وعدتنا	وعد	quranic-corpus-new
وعدتهم	وعد	quranic-corpus-new
وعدده	عدد	quranic-corpus-new
وعدسها	عدس	quranic-corpus-new
وعدك	وعد	quranic-corpus-new
وعدكم	وعد	quranic-corpus-new
وعدلا	عدل	quranic-corpus-new
وعدنا	وعد	quranic-corpus-new
وعدناه	وعد	quranic-corpus-new
وعدناهم	وعد	quranic-corpus-new
وعده	وعد	quranic-corpus-new
وعدها	وعد	quranic-corpus-new
وعدهم	وعد	quranic-corpus-new
وعدهم	عدد	quranic-corpus-new
وعدو	عدو	quranic-corpus-new
وعدوا	عدو	quranic-corpus-new
وعدوكم	عدو	quranic-corpus-new
وعدوه	وعد	quranic-corpus-new
وعذاب	عذب	quranic-corpus-new
وعذابا	عذب	quranic-corpus-new
وعذب	عذب	quranic-corpus-new
وعذبناها	عذب	quranic-corpus-new
وعربا	عرب	quranic-corpus-new
وعرضنا	عرض	quranic-corpus-new
وعرضوا	عرض	quranic-corpus-new
وعزرتموهم	عزر	quranic-corpus-new
وعزروه	عزر	quranic-corpus-new
وعزنا	عزز	quranic-corpus-new
وعسا	عسي	quranic-corpus-new
وعشرا	عشر	quranic-corpus-new
وعشيا	عشو	quranic-corpus-new
وعشيرتكم	عشر	quranic-corpus-new
وعصا	عصي	quranic-corpus-new
وعصوا	عصي	quranic-corpus-new
وعصيتم	عصي	quranic-corpus-new
وعصينا	عصي	quranic-corpus-new
وعصيهم	عصو	quranic-corpus-new
وعظاما	عظم	quranic-corpus-new
وعظهم	وعظ	quranic-corpus-new
وعفا	عفو	quranic-corpus-new
وعقبا	عقب	quranic-corpus-new
وعلامات	علم	quranic-corpus-new
وعلانية	علن	quranic-corpus-new
وعلم	علم	quranic-corpus-new
وعلما	علم	quranic-corpus-new
وعلمتم	علم	quranic-corpus-new
وعلمتنا	علم	quranic-corpus-new
وعلمك	علم	quranic-corpus-new
وعلمناه	علم	quranic-corpus-new
وعلمه	علم	quranic-corpus-new
وعلوا	علو	quranic-corpus-new
وعماتكم	عمم	quranic-corpus-new
وعمارة	عمر	quranic-corpus-new
وعمروها	عمر	quranic-corpus-new
وعمل	عمل	quranic-corpus-new
وعمله	عمل	quranic-corpus-new
وعملوا	عمل	quranic-corpus-new
وعميانا	عمي	quranic-corpus-new
وعنب	عنب	quranic-corpus-new
وعنبا	عنب	quranic-corpus-new
وعنت	عنو	quranic-corpus-new
وعند	عند	quranic-corpus-new
وعندنا	عند	quranic-corpus-new
وعنده	عند	quranic-corpus-new
وعندهم	عند	quranic-corpus-new
وعهدنا	عهد	quranic-corpus-new
وعهدهم	عهد	quranic-corpus-new
وعيد	وعد	quranic-corpus-new
وعيون	عين	quranic-corpus-new
وغدوا	غدو	quranic-corpus-new
وغرابيب	غرب	quranic-corpus-new
وغرتكم	غرر	quranic-corpus-new
وغرتهم	غرر	quranic-corpus-new
وغركم	غرر	quranic-corpus-new
وغرهم	غرر	quranic-corpus-new
وغساق	غسق	quranic-corpus-new
وغساقا	غسق	quranic-corpus-new
وغضب	غضب	quranic-corpus-new
وغفر	غفر	quranic-corpus-new
وغلقت	غلق	quranic-corpus-new
وغواص	غوص	quranic-corpus-new
وغير	غير	quranic-corpus-new
وغيض	غيض	quranic-corpus-new
وفا	وفي	quranic-corpus-new
وفار	فور	quranic-corpus-new
وفاقا	وفق	quranic-corpus-new
وفاكهة	فكه	quranic-corpus-new
وفتح	فتح	quranic-corpus-new
وفتحت	فتح	quranic-corpus-new
وفتناك	فتن	quranic-corpus-new
وفجرنا	فجر	quranic-corpus-new
وفدا	وفد	quranic-corpus-new
وفديناه	فدي	quranic-corpus-new
وفرادا	فرد	quranic-corpus-new
وفرحوا	فرح	quranic-corpus-new
وفرش	فرش	quranic-corpus-new
وفرشا	فرش	quranic-corpus-new
وفرضناها	فرض	quranic-corpus-new
وفرعها	فرع	quranic-corpus-new
وفريق	فرق	quranic-corpus-new
وفريقا	فرق	quranic-corpus-new
وفساد	فسد	quranic-corpus-new
وفصاله	فصل	quranic-corpus-new
وفصل	فصل	quranic-corpus-new
وفصيلته	فصل	quranic-corpus-new
وفضل	فضل	quranic-corpus-new
وفضلا	فضل	quranic-corpus-new
وفضلناهم	فضل	quranic-corpus-new
وفعلت	فعل	quranic-corpus-new
وفواكه	فكه	quranic-corpus-new
وفوق	فوق	quranic-corpus-new
وفومها	فوم	quranic-corpus-new
وقاءما	قوم	quranic-corpus-new
وقابل	قبل	quranic-corpus-new
وقاتل	قتل	quranic-corpus-new
وقاتلوا	قتل	quranic-corpus-new
وقاتلوهم	قتل	quranic-corpus-new
وقارا	وقر	quranic-corpus-new
وقاسمهما	قسم	quranic-corpus-new
وقال	قول	quranic-corpus-new
وقالا	قول	quranic-corpus-new
وقالت	قول	quranic-corpus-new
وقالوا	قول	quranic-corpus-new
وقب	وقب	quranic-corpus-new
وقباءل	قبل	quranic-corpus-new
وقبل	قبل	quranic-corpus-new
وقبيله	قبل	quranic-corpus-new
وقتل	قتل	quranic-corpus-new
وقتلت	قتل	quranic-corpus-new
وقتلهم	قتل	quranic-corpus-new
وقتلوا	قتل	quranic-corpus-new
وقثاءها	قثء	quranic-corpus-new
وقدت	قدد	quranic-corpus-new
وقدر	قدر	quranic-corpus-new
وقدرنا	قدر	quranic-corpus-new
وقدره	قدر	quranic-corpus-new
وقدمنا	قدم	quranic-corpus-new
وقدموا	قدم	quranic-corpus-new
وقدور	قدر	quranic-corpus-new
وقذف	قذف	quranic-corpus-new
وقر	وقر	quranic-corpus-new
وقرءان	قرء	quranic-corpus-new
وقرءانا	قرء	quranic-corpus-new
وقرءانه	قرء	quranic-corpus-new
وقرا	وقر	quranic-corpus-new
وقرا	قرر	quranic-corpus-new
وقربناه	قرب	quranic-corpus-new
وقرن	قرر	quranic-corpus-new
وقرونا	قرن	quranic-corpus-new
وقص	قصص	quranic-corpus-new
وقصر	قصر	quranic-corpus-new
وقضا	قضي	quranic-corpus-new
وقضبا	قضب	quranic-corpus-new
وقضينا	قضي	quranic-corpus-new
وقطعن	قطع	quranic-corpus-new
وقطعنا	قطع	quranic-corpus-new
وقطعناهم	قطع	quranic-corpus-new
وقع	وقع	quranic-corpus-new
وقعت	وقع	quranic-corpus-new
وقعد	قعد	quranic-corpus-new
وقعدوا	قعد	quranic-corpus-new
وقعودا	قعد	quranic-corpus-new
وقفوا	وقف	quranic-corpus-new
وقفوهم	وقف	quranic-corpus-new
وقفينا	قفو	quranic-corpus-new
وقل	قول	quranic-corpus-new
وقلبه	قلب	quranic-corpus-new
وقلبوا	قلب	quranic-corpus-new
وقلن	قول	quranic-corpus-new
وقلنا	قول	quranic-corpus-new
وقلوبهم	قلب	quranic-corpus-new
وقلوبهن	قلب	quranic-corpus-new
وقليل	قلل	quranic-corpus-new
وقمرا	قمر	quranic-corpus-new
وقنا	وقي	quranic-corpus-new
وقهم	وقي	quranic-corpus-new
وقود	وقد	quranic-corpus-new
وقودها	وقد	quranic-corpus-new
وقول	قول	quranic-corpus-new
وقولهم	قول	quranic-corpus-new
وقولوا	قول	quranic-corpus-new
وقوم	قوم	quranic-corpus-new
وقومك	قوم	quranic-corpus-new
وقومه	قوم	quranic-corpus-new
وقومها	قوم	quranic-corpus-new
وقومهم	قوم	quranic-corpus-new
وقومهما	قوم	quranic-corpus-new
وقوموا	قوم	quranic-corpus-new
وقياما	قوم	quranic-corpus-new
وقيضنا	قيض	quranic-corpus-new
وقيل	قول	quranic-corpus-new
وقيله	قول	quranic-corpus-new
وكادوا	كود	quranic-corpus-new
وكاس	كءس	quranic-corpus-new
وكاسا	كءس	quranic-corpus-new
وكان	كون	quranic-corpus-new
وكانت	كون	quranic-corpus-new
وكانوا	كون	quranic-corpus-new
وكبراءنا	كبر	quranic-corpus-new
وكبره	كبر	quranic-corpus-new
وكبير	كبر	quranic-corpus-new
وكتاب	كتب	quranic-corpus-new
وكتبنا	كتب	quranic-corpus-new
وكتبه	كتب	quranic-corpus-new
وكثير	كثر	quranic-corpus-new
وكذب	كذب	quranic-corpus-new
وكذبتم	كذب	quranic-corpus-new
وكذبوا	كذب	quranic-corpus-new
وكره	كره	quranic-corpus-new
وكرها	كره	quranic-corpus-new
وكرهوا	كره	quranic-corpus-new
وكسوتهن	كسو	quranic-corpus-new
وكشفت	كشف	quranic-corpus-new
وكشفنا	كشف	quranic-corpus-new
وكف	كفف	quranic-corpus-new
وكفا	كفي	quranic-corpus-new
وكفر	كفر	quranic-corpus-new
وكفرا	كفر	quranic-corpus-new
وكفرت	كفر	quranic-corpus-new
وكفرتم	كفر	quranic-corpus-new
وكفرنا	كفر	quranic-corpus-new
وكفرهم	كفر	quranic-corpus-new
وكفروا	كفر	quranic-corpus-new
وكفلها	كفل	quranic-corpus-new
وكل	كلل	quranic-corpus-new
وكل	وكل	quranic-corpus-new
وكلا	ءكل	quranic-corpus-new
وكلا	كلل	quranic-corpus-new
وكلبهم	كلب	quranic-corpus-new
وكلم	كلم	quranic-corpus-new
وكلما	كلل	quranic-corpus-new
وكلماته	كلم	quranic-corpus-new
وكلمة	كلم	quranic-corpus-new
وكلمته	كلم	quranic-corpus-new
وكلمه	كلم	quranic-corpus-new
وكلمهم	كلم	quranic-corpus-new
وكلنا	وكل	quranic-corpus-new
وكلهم	كلل	quranic-corpus-new
وكلوا	ءكل	quranic-corpus-new
وكن	كون	quranic-corpus-new
وكنا	كون	quranic-corpus-new
وكنت	كون	quranic-corpus-new
وكنتم	كون	quranic-corpus-new
وكنوز	كنز	quranic-corpus-new
وكهلا	كهل	quranic-corpus-new
وكواعب	كعب	quranic-corpus-new
وكونوا	كون	quranic-corpus-new
وكيف	كيف	quranic-corpus-new
وكيل	وكل	quranic-corpus-new
وكيلا	وكل	quranic-corpus-new
ولءامرنهم	ءمر	quranic-corpus-new
ولءلءا	لءلء	quranic-corpus-new
ولا	ولي	quranic-corpus-new
ولابويه	ءبو	quranic-corpus-new
ولابين	بين	quranic-corpus-new
ولات	لوت	quranic-corpus-new
ولاتم	تمم	quranic-corpus-new
ولاجر	ءجر	quranic-corpus-new
ولاحل	حلل	quranic-corpus-new
ولاخا	ءخو	quranic-corpus-new
ولاخواننا	ءخو	quranic-corpus-new
ولادخلناهم	دخل	quranic-corpus-new
ولادخلنكم	دخل	quranic-corpus-new
ولادخلنهم	دخل	quranic-corpus-new
ولاصلبنكم	صلب	quranic-corpus-new
ولاضلنهم	ضلل	quranic-corpus-new
ولاغوينهم	غوي	quranic-corpus-new
ولامة	ءمو	quranic-corpus-new
ولامنينهم	مني	quranic-corpus-new
ولانعامكم	نعم	quranic-corpus-new
ولاهم	ولي	quranic-corpus-new
ولاوضعوا	وضع	quranic-corpus-new
ولايتهم	ولي	quranic-corpus-new
ولبءس	بءس	quranic-corpus-new
ولباس	لبس	quranic-corpus-new
ولباسهم	لبس	quranic-corpus-new
ولبثت	لبث	quranic-corpus-new
ولبثوا	لبث	quranic-corpus-new
ولبيوتهم	بيت	quranic-corpus-new
ولتات	ءتي	quranic-corpus-new
ولتبتغوا	بغي	quranic-corpus-new
ولتبلغوا	بلغ	quranic-corpus-new
ولتتقوا	وقي	quranic-corpus-new
ولتجدن	وجد	quranic-corpus-new
ولتجدنهم	وجد	quranic-corpus-new
ولتجرا	جري	quranic-corpus-new
ولتجزا	جزي	quranic-corpus-new
ولتستبين	بين	quranic-corpus-new
ولتسلن	سءل	quranic-corpus-new
ولتسمعن	سمع	quranic-corpus-new
ولتصغا	صغو	quranic-corpus-new
